match_id,season,match_date,date,home_team,away_team,full_time_result,full_time_home_goals,full_time_away_goals,home_odds,draw_odds,away_odds,away_league_position_before_match,away_odds,away_team_away_goal_difference,away_team_away_goals_conceded,away_team_away_goals_scored,away_team_away_matches_played,away_team_away_points_per_match,away_team_overall_draws,away_team_overall_goal_difference,away_team_overall_goals_conceded,away_team_overall_goals_scored,away_team_overall_losses,away_team_overall_matches_played,away_team_overall_points_per_match,away_team_overall_wins,away_team_rolling10_corners,away_team_rolling10_goal_difference,away_team_rolling10_goals_conceded,away_team_rolling10_goals_scored,away_team_rolling10_matches_available,away_team_rolling10_points,away_team_rolling10_shots,away_team_rolling10_shots_on_target,away_team_rolling10_yellow_cards,away_team_rolling5_corners,away_team_rolling5_goal_difference,away_team_rolling5_goals_conceded,away_team_rolling5_goals_scored,away_team_rolling5_matches_available,away_team_rolling5_points,away_team_rolling5_shots,away_team_rolling5_shots_on_target,away_team_rolling5_yellow_cards,bookmaker_implied_away,bookmaker_implied_draw,bookmaker_implied_home,bookmaker_overround,bookmaker_prob_away,bookmaker_prob_draw,bookmaker_prob_home,draw_odds,h2h_away_win_rate,h2h_draw_rate,h2h_home_perspective_goal_difference,h2h_home_win_rate,h2h_matches_played,home_league_position_before_match,home_odds,home_team_home_goal_difference,home_team_home_goals_conceded,home_team_home_goals_scored,home_team_home_matches_played,home_team_home_points_per_match,home_team_overall_draws,home_team_overall_goal_difference,home_team_overall_goals_conceded,home_team_overall_goals_scored,home_team_overall_losses,home_team_overall_matches_played,home_team_overall_points_per_match,home_team_overall_wins,home_team_rolling10_corners,home_team_rolling10_goal_difference,home_team_rolling10_goals_conceded,home_team_rolling10_goals_scored,home_team_rolling10_matches_available,home_team_rolling10_points,home_team_rolling10_shots,home_team_rolling10_shots_on_target,home_team_rolling10_yellow_cards,home_team_rolling5_corners,home_team_rolling5_goal_difference,home_team_rolling5_goals_conceded,home_team_rolling5_goals_scored,home_team_rolling5_matches_available,home_team_rolling5_points,home_team_rolling5_shots,home_team_rolling5_shots_on_target,home_team_rolling5_yellow_cards,league_position_difference_before_match
2023/24|2024-01-21|Bournemouth|Liverpool,2023/24,2024-01-21,21/01/2024,Bournemouth,Liverpool,A,0.0,4.0,4.2,4.5,1.7,1.0,1.7,0.5504201680672269,1.2563025210084033,1.8067226890756303,238.0,1.7605042016806722,114.0,451.0,499.0,950.0,87.0,476.0,1.9726890756302522,275.0,6.6,1.1,0.9,2.0,10.0,2.2,20.4,7.7,1.8,6.4,1.0,0.8,1.8,5.0,2.2,22.8,7.6,2.0,0.5882352941176471,0.2222222222222222,0.23809523809523808,1.0485527544351074,0.5609973285841496,0.21193232413178983,0.22707034728406053,4.5,0.6666666666666666,0.0,-2.230769230769231,0.3333333333333333,13.0,13.0,4.2,-0.17073170731707318,1.5284552845528456,1.3577235772357723,123.0,1.3089430894308942,53.0,-130.0,436.0,306.0,120.0,247.0,1.1133603238866396,74.0,6.9,0.7,1.5,2.2,10.0,2.2,15.4,5.8,2.1,7.6,1.4,1.0,2.4,5.0,2.4,15.8,4.6,2.0,-12.0
2023/24|2024-01-21|Sheffield United|West Ham,2023/24,2024-01-21,21/01/2024,Sheffield United,West Ham,D,2.0,2.0,3.4,3.3,2.2,6.0,2.2,-0.3972602739726027,1.5662100456621004,1.1689497716894977,219.0,1.0456621004566211,106.0,-47.0,634.0,587.0,178.0,438.0,1.2968036529680365,154.0,4.4,0.4,1.3,1.7,10.0,2.0,10.5,3.8,2.1,4.2,0.4,1.0,1.4,5.0,2.0,9.2,3.8,1.4,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525,3.3,0.5,0.0,-1.0,0.5,5.0,20.0,3.4,-0.4166666666666667,1.375,0.9583333333333334,48.0,1.1666666666666667,17.0,-77.0,151.0,74.0,56.0,96.0,0.8958333333333334,23.0,3.5,-1.2,2.0,0.8,10.0,0.8,8.7,2.4,3.2,4.2,-0.8,1.6,0.8,5.0,0.8,9.0,3.0,3.4,-14.0
2023/24|2024-01-22|Brighton|Wolves,2023/24,2024-01-22,22/01/2024,Brighton,Wolves,D,0.0,0.0,1.65,4.33,5.0,11.0,5.0,-0.5,1.4919354838709677,0.9919354838709677,124.0,1.064516129032258,60.0,-79.0,352.0,273.0,106.0,248.0,1.2338709677419355,82.0,5.0,0.3,1.4,1.7,10.0,1.6,11.1,4.4,2.0,5.4,0.8,1.2,2.0,5.0,2.0,12.2,4.8,1.4,0.2,0.23094688221709006,0.6060606060606061,1.037007488277696,0.19286263817840707,0.22270512491732916,0.5844322369042638,4.33,0.2,0.4,1.0909090909090908,0.4,11.0,8.0,1.65,0.024193548387096774,1.2903225806451613,1.314516129032258,124.0,1.3709677419354838,80.0,-44.0,344.0,300.0,94.0,248.0,1.217741935483871,74.0,4.6,0.1,1.4,1.5,10.0,1.4,15.5,6.4,2.5,3.6,0.0,1.2,1.2,5.0,1.2,18.0,7.0,1.6,3.0
2023/24|2024-01-30|Aston Villa|Newcastle,2023/24,2024-01-30,30/01/2024,Aston Villa,Newcastle,A,1.0,3.0,1.85,4.0,3.8,10.0,3.8,-0.639269406392694,1.7077625570776256,1.0684931506849316,219.0,0.9863013698630136,102.0,-102.0,648.0,546.0,185.0,439.0,1.2710706150341686,152.0,5.2,-0.7,2.1,1.4,10.0,0.9,14.4,4.7,1.9,5.6,-0.6,2.2,1.6,5.0,0.6,15.6,5.4,2.0,0.2631578947368421,0.25,0.5405405405405405,1.0536984352773826,0.24974687816402294,0.2372595342558218,0.5129935875801552,4.0,0.2222222222222222,0.3333333333333333,-0.2631578947368421,0.4444444444444444,19.0,4.0,1.85,-0.09944751381215469,1.419889502762431,1.3204419889502763,181.0,1.270718232044199,84.0,-133.0,556.0,423.0,170.0,363.0,1.1322314049586777,109.0,5.9,0.6,1.1,1.7,10.0,2.1,14.2,4.9,3.3,7.6,0.2,1.4,1.6,5.0,1.6,14.4,5.0,3.6,6.0
2023/24|2024-01-30|Crystal Palace|Sheffield United,2023/24,2024-01-30,30/01/2024,Crystal Palace,Sheffield United,H,3.0,2.0,1.62,3.6,6.5,20.0,6.5,-1.1875,1.7708333333333333,0.5833333333333334,48.0,0.625,18.0,-77.0,153.0,76.0,56.0,97.0,0.8969072164948454,23.0,3.5,-1.3,2.1,0.8,10.0,0.6,9.7,2.8,3.3,4.4,-1.0,2.0,1.0,5.0,0.4,11.4,3.4,3.0,0.15384615384615385,0.2777777777777778,0.6172839506172839,1.0489078822412155,0.14667270258035311,0.26482571299230423,0.5885015844273427,3.6,0.5,0.0,0.6,0.5,5.0,16.0,1.62,-0.15,1.27,1.12,200.0,1.235,98.0,-117.0,566.0,449.0,179.0,401.0,1.172069825436409,124.0,4.7,-0.9,2.1,1.2,10.0,0.6,11.6,4.2,1.6,4.2,-0.8,2.2,1.4,5.0,1.0,10.8,4.2,1.6,4.0
2023/24|2024-01-30|Fulham|Everton,2023/24,2024-01-30,30/01/2024,Fulham,Everton,D,0.0,0.0,2.45,3.2,3.0,12.0,3.0,-0.38235294117647056,1.4831932773109244,1.1008403361344539,238.0,1.1176470588235294,128.0,-2.0,627.0,625.0,172.0,477.0,1.3815513626834381,177.0,4.8,0.0,1.3,1.3,10.0,1.6,12.8,4.2,2.5,5.6,-0.8,1.6,0.8,5.0,0.8,10.8,3.6,2.6,0.3333333333333333,0.3125,0.4081632653061224,1.0539965986394557,0.3162565550625252,0.2964905203711174,0.3872529245663574,3.2,0.5,0.3333333333333333,-0.6923076923076923,0.16666666666666666,13.0,14.0,2.45,-0.24193548387096775,1.6048387096774193,1.3629032258064515,124.0,1.25,53.0,-137.0,419.0,282.0,128.0,249.0,1.0321285140562249,68.0,4.4,0.0,1.9,1.9,10.0,1.2,12.0,5.0,2.0,4.6,-1.6,2.0,0.4,5.0,0.6,12.4,4.0,2.2,-2.0
2023/24|2024-01-30|Luton|Brighton,2023/24,2024-01-30,30/01/2024,Luton,Brighton,H,4.0,0.0,4.2,4.2,1.75,8.0,1.75,-0.3790322580645161,1.4838709677419355,1.1048387096774193,124.0,1.064516129032258,81.0,-44.0,344.0,300.0,94.0,249.0,1.216867469879518,74.0,5.1,0.1,1.3,1.4,10.0,1.4,15.9,6.6,2.4,3.4,0.0,1.0,1.0,5.0,1.2,14.4,5.6,1.8,0.5714285714285714,0.23809523809523808,0.23809523809523808,1.0476190476190474,0.5454545454545455,0.2272727272727273,0.2272727272727273,4.2,,,-3.0,,1.0,18.0,4.2,-0.4,1.7,1.3,10.0,0.8,4.0,-14.0,38.0,24.0,12.0,20.0,0.8,4.0,5.0,-0.3,1.8,1.5,10.0,1.1,10.0,3.9,1.9,6.2,0.0,1.6,1.6,5.0,1.4,12.2,4.4,1.2,-10.0
2023/24|2024-01-30|Nott'm Forest|Arsenal,2023/24,2024-01-30,30/01/2024,Nott'm Forest,Arsenal,A,1.0,2.0,7.5,5.0,1.4,3.0,1.4,0.226890756302521,1.3361344537815125,1.5630252100840336,238.0,1.5672268907563025,97.0,333.0,543.0,876.0,116.0,477.0,1.8637316561844863,264.0,6.1,0.8,1.1,1.9,10.0,1.9,18.8,5.8,1.4,7.0,0.8,1.0,1.8,5.0,1.4,20.6,5.6,1.8,0.7142857142857143,0.2,0.13333333333333333,1.0476190476190477,0.6818181818181818,0.19090909090909092,0.12727272727272726,5.0,0.0,0.0,-1.6666666666666667,1.0,3.0,17.0,7.5,0.06896551724137931,1.3448275862068966,1.4137931034482758,29.0,1.4482758620689655,16.0,-42.0,106.0,64.0,29.0,59.0,0.9830508474576272,14.0,4.0,-0.9,2.3,1.4,10.0,0.7,11.4,3.2,1.7,4.4,-0.2,2.0,1.8,5.0,1.2,12.2,3.4,2.0,-14.0
2023/24|2024-01-31|Liverpool|Chelsea,2023/24,2024-01-31,31/01/2024,Liverpool,Chelsea,H,4.0,1.0,1.57,4.33,5.25,10.0,5.25,0.3865546218487395,1.1932773109243697,1.5798319327731092,238.0,1.6722689075630253,110.0,321.0,508.0,829.0,112.0,477.0,1.8343815513626835,255.0,4.7,-0.1,1.9,1.8,10.0,1.6,13.0,5.1,3.0,5.0,0.8,1.0,1.8,5.0,2.4,13.8,5.2,3.2,0.19047619047619047,0.23094688221709006,0.6369426751592356,1.0583657478525161,0.17997199064943042,0.2182108431661685,0.6018171661844011,4.33,0.25,0.5,0.32,0.25,25.0,1.0,1.57,1.3445378151260505,0.8403361344537815,2.1848739495798317,238.0,2.1848739495798317,114.0,455.0,499.0,954.0,87.0,477.0,1.9748427672955975,276.0,6.4,1.5,0.8,2.3,10.0,2.4,19.4,7.8,1.9,6.4,1.6,0.6,2.2,5.0,2.2,22.8,8.6,2.0,9.0
2023/24|2024-01-31|Man City|Burnley,2023/24,2024-01-31,31/01/2024,Man City,Burnley,H,3.0,1.0,1.08,12.0,21.0,19.0,21.0,-0.6503496503496503,1.5734265734265733,0.9230769230769231,143.0,0.9440559440559441,73.0,-136.0,415.0,279.0,136.0,287.0,1.0696864111498259,78.0,4.4,-0.2,1.5,1.3,10.0,0.8,10.8,3.9,1.7,4.4,-0.6,1.6,1.0,5.0,0.8,10.4,3.2,1.0,0.047619047619047616,0.08333333333333333,0.9259259259259258,1.0568783068783068,0.04505632040050063,0.0788485607008761,0.8760951188986232,12.0,0.0,0.14285714285714285,2.1333333333333333,0.8571428571428571,15.0,3.0,1.08,1.9324894514767932,0.7974683544303798,2.729957805907173,237.0,2.476793248945148,73.0,705.0,417.0,1122.0,72.0,476.0,2.2394957983193278,331.0,7.2,1.0,1.6,2.6,10.0,1.9,17.7,6.8,1.7,7.6,1.2,1.2,2.4,5.0,2.6,21.0,7.8,1.4,16.0
2023/24|2024-01-31|Tottenham|Brentford,2023/24,2024-01-31,31/01/2024,Tottenham,Brentford,H,3.0,2.0,1.67,4.2,4.75,16.0,4.75,-0.3829787234042553,1.6170212765957446,1.2340425531914894,47.0,1.0851063829787233,25.0,0.0,135.0,135.0,37.0,96.0,1.3229166666666667,34.0,5.2,-0.8,2.1,1.3,10.0,0.9,12.4,3.8,1.6,5.8,-1.2,2.4,1.2,5.0,0.6,9.6,4.0,2.0,0.21052631578947367,0.23809523809523808,0.5988023952095809,1.0474239490942927,0.20099436906279997,0.2273150602495952,0.5716905706876048,4.2,0.5,0.0,0.0,0.5,5.0,5.0,1.67,0.9201680672268907,0.9747899159663865,1.8949579831932772,238.0,2.0546218487394956,96.0,300.0,553.0,853.0,123.0,477.0,1.8238993710691824,258.0,6.1,0.3,1.8,2.1,10.0,1.4,15.0,6.0,2.2,6.0,0.6,1.6,2.2,5.0,2.0,14.4,5.4,2.2,11.0
2023/24|2024-02-01|West Ham|Bournemouth,2023/24,2024-02-01,01/02/2024,West Ham,Bournemouth,D,1.0,1.0,2.4,3.75,2.75,14.0,2.75,-0.8790322580645161,2.0,1.1209677419354838,124.0,0.9193548387096774,53.0,-134.0,440.0,306.0,121.0,248.0,1.1088709677419355,74.0,6.7,0.2,1.8,2.0,10.0,1.9,15.2,5.3,2.0,7.4,0.2,1.8,2.0,5.0,1.8,15.8,4.0,1.6,0.36363636363636365,0.26666666666666666,0.4166666666666667,1.0469696969696969,0.3473227206946455,0.2547033285094067,0.39797395079594794,3.75,0.3333333333333333,0.16666666666666666,0.6153846153846154,0.5,13.0,6.0,2.4,0.182648401826484,1.3287671232876712,1.5114155251141552,219.0,1.547945205479452,107.0,-47.0,636.0,589.0,178.0,439.0,1.296127562642369,154.0,4.2,0.5,1.2,1.7,10.0,2.1,10.9,4.1,1.8,3.2,1.4,0.4,1.8,5.0,2.2,10.6,3.8,1.4,8.0
2023/24|2024-02-01|Wolves|Man United,2023/24,2024-02-01,01/02/2024,Wolves,Man United,A,3.0,4.0,2.63,3.6,2.55,9.0,2.55,0.31932773109243695,1.2058823529411764,1.5252100840336134,238.0,1.6890756302521008,107.0,304.0,511.0,815.0,106.0,477.0,1.8846960167714886,264.0,6.1,-0.1,1.3,1.2,10.0,1.4,12.9,3.9,2.3,4.0,-0.4,1.6,1.2,5.0,1.0,9.8,3.6,2.8,0.3921568627450981,0.2777777777777778,0.3802281368821293,1.050162777405005,0.3734248358279596,0.26450925871147135,0.36206590546056916,3.6,0.6666666666666666,0.16666666666666666,-1.0,0.16666666666666666,13.0,11.0,2.63,-0.13709677419354838,1.346774193548387,1.2096774193548387,124.0,1.403225806451613,61.0,-79.0,352.0,273.0,106.0,249.0,1.2329317269076305,82.0,4.8,0.4,1.2,1.6,10.0,1.7,10.9,4.4,2.1,5.0,0.8,1.0,1.8,5.0,2.0,11.8,4.6,2.2,-2.0
2023/24|2024-02-03|Brighton|Crystal Palace,2023/24,2024-02-03,03/02/2024,Brighton,Crystal Palace,H,4.0,1.0,1.7,4.0,4.75,15.0,4.75,-0.43283582089552236,1.5522388059701493,1.1194029850746268,201.0,1.109452736318408,98.0,-116.0,568.0,452.0,179.0,402.0,1.1766169154228856,125.0,4.9,-0.7,2.0,1.3,10.0,0.9,11.5,4.2,1.6,6.2,-0.6,2.2,1.6,5.0,1.4,12.2,4.6,1.6,0.21052631578947367,0.25,0.5882352941176471,1.0487616099071206,0.2007380073800738,0.23837638376383766,0.5608856088560886,4.0,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.3333333333333333,13.0,9.0,1.7,0.024,1.28,1.304,125.0,1.368,81.0,-48.0,348.0,300.0,95.0,250.0,1.212,74.0,4.9,-0.3,1.6,1.3,10.0,1.3,15.7,6.2,2.3,4.0,-0.4,1.4,1.0,5.0,1.2,15.0,5.8,1.6,6.0
2023/24|2024-02-03|Burnley|Fulham,2023/24,2024-02-03,03/02/2024,Burnley,Fulham,D,2.0,2.0,2.9,3.4,2.38,14.0,2.38,-0.856,1.76,0.904,125.0,0.816,54.0,-137.0,419.0,282.0,128.0,250.0,1.032,68.0,5.7,0.2,1.6,1.8,10.0,1.3,13.6,5.1,1.6,7.4,-1.0,1.4,0.4,5.0,0.8,16.2,4.4,2.0,0.42016806722689076,0.29411764705882354,0.3448275862068966,1.059113300492611,0.39671682626538984,0.27770177838577287,0.3255813953488372,3.4,0.0,0.5,0.6,0.5,5.0,19.0,2.9,-0.2986111111111111,1.3194444444444444,1.0208333333333333,144.0,1.1944444444444444,73.0,-138.0,418.0,280.0,137.0,288.0,1.0659722222222223,78.0,4.4,-0.2,1.5,1.3,10.0,0.8,10.8,3.7,1.8,3.4,-0.6,1.8,1.2,5.0,0.8,9.2,3.4,1.4,-5.0
2023/24|2024-02-03|Everton|Tottenham,2023/24,2024-02-03,03/02/2024,Everton,Tottenham,D,2.0,2.0,3.0,3.6,2.25,4.0,2.25,0.3389121338912134,1.3430962343096233,1.6820083682008369,239.0,1.594142259414226,96.0,301.0,555.0,856.0,123.0,478.0,1.8263598326359833,259.0,6.3,0.5,1.8,2.3,10.0,1.7,16.3,6.3,2.1,6.2,0.4,2.0,2.4,5.0,2.0,15.8,5.2,1.8,0.4444444444444444,0.2777777777777778,0.3333333333333333,1.0555555555555556,0.42105263157894735,0.2631578947368421,0.3157894736842105,3.6,0.25,0.5833333333333334,-0.92,0.16666666666666666,25.0,12.0,3.0,0.3723849372384937,1.1464435146443515,1.5188284518828452,239.0,1.6443514644351465,129.0,-2.0,627.0,625.0,172.0,478.0,1.3807531380753137,177.0,5.2,-0.1,1.1,1.0,10.0,1.4,14.1,4.2,2.3,5.6,-1.2,1.6,0.4,5.0,0.4,13.2,3.2,2.8,-8.0
2023/24|2024-02-03|Newcastle|Luton,2023/24,2024-02-03,03/02/2024,Newcastle,Luton,D,4.0,4.0,1.44,4.75,6.5,18.0,6.5,-1.0,2.1,1.1,10.0,0.8,4.0,-10.0,38.0,28.0,12.0,21.0,0.9047619047619048,5.0,5.3,0.1,1.7,1.8,10.0,1.3,11.0,4.2,2.0,6.4,1.0,1.2,2.2,5.0,2.0,15.0,5.6,1.2,0.15384615384615385,0.21052631578947367,0.6944444444444444,1.0588169140800718,0.14530005310674457,0.19883165161975572,0.6558682952734998,4.75,,,-1.0,,1.0,9.0,1.44,0.17272727272727273,1.2454545454545454,1.4181818181818182,220.0,1.5545454545454545,102.0,-100.0,649.0,549.0,185.0,440.0,1.275,153.0,5.4,-0.3,2.0,1.7,10.0,1.2,15.0,4.7,1.9,6.0,-0.8,2.4,1.6,5.0,0.6,13.0,4.4,2.2,9.0
2023/24|2024-02-03|Sheffield United|Aston Villa,2023/24,2024-02-03,03/02/2024,Sheffield United,Aston Villa,A,0.0,5.0,5.25,4.2,1.62,5.0,1.62,-0.6318681318681318,1.6428571428571428,1.010989010989011,182.0,0.9945054945054945,84.0,-135.0,559.0,424.0,171.0,364.0,1.129120879120879,109.0,6.5,0.2,1.3,1.5,10.0,1.8,14.2,4.9,3.5,6.8,-0.4,1.8,1.4,5.0,1.0,13.8,5.2,3.6,0.6172839506172839,0.23809523809523808,0.19047619047619047,1.0458553791887124,0.5902192242833053,0.22765598650927488,0.1821247892074199,4.2,0.0,0.0,0.4,1.0,5.0,20.0,5.25,-0.40816326530612246,1.3877551020408163,0.9795918367346939,49.0,1.163265306122449,18.0,-78.0,156.0,78.0,57.0,98.0,0.8877551020408163,23.0,3.3,-1.4,2.3,0.9,10.0,0.5,9.7,3.2,3.5,3.4,-0.8,2.2,1.4,5.0,0.4,12.0,4.2,3.2,-15.0
2023/24|2024-02-04|Arsenal|Liverpool,2023/24,2024-02-04,04/02/2024,Arsenal,Liverpool,H,3.0,1.0,2.2,3.6,3.1,1.0,3.1,0.5648535564853556,1.2510460251046025,1.8158995815899581,239.0,1.7656903765690377,114.0,458.0,500.0,958.0,87.0,478.0,1.9769874476987448,277.0,6.6,1.5,0.9,2.4,10.0,2.4,20.5,8.1,2.0,5.6,2.2,0.8,3.0,5.0,2.6,21.6,9.6,2.0,0.3225806451612903,0.2777777777777778,0.45454545454545453,1.0549038774845225,0.3057915057915058,0.2633204633204634,0.4308880308880309,3.6,0.3333333333333333,0.3333333333333333,-0.8,0.3333333333333333,25.0,3.0,2.2,1.1673640167364017,0.9414225941422594,2.1087866108786613,239.0,2.1589958158995817,97.0,334.0,544.0,878.0,116.0,478.0,1.8661087866108788,265.0,6.9,0.7,1.1,1.8,10.0,1.9,19.1,5.5,1.5,7.2,0.6,1.2,1.8,5.0,1.4,19.2,4.4,1.8,-2.0
2023/24|2024-02-04|Bournemouth|Nott'm Forest,2023/24,2024-02-04,04/02/2024,Bournemouth,Nott'm Forest,D,1.0,1.0,1.7,4.2,4.5,18.0,4.5,-1.4666666666666666,2.2333333333333334,0.7666666666666667,30.0,0.5333333333333333,16.0,-43.0,108.0,65.0,30.0,60.0,0.9666666666666667,14.0,3.8,-0.9,2.2,1.3,10.0,0.7,11.3,3.0,1.5,3.6,0.0,2.0,2.0,5.0,1.2,11.0,3.8,1.6,0.2222222222222222,0.23809523809523808,0.5882352941176471,1.0485527544351072,0.21193232413178986,0.2270703472840606,0.5609973285841497,4.2,0.0,1.0,0.6666666666666666,0.0,3.0,14.0,1.7,-0.20161290322580644,1.5483870967741935,1.346774193548387,124.0,1.2983870967741935,54.0,-134.0,441.0,307.0,121.0,249.0,1.108433734939759,74.0,7.1,0.7,1.3,2.0,10.0,2.0,15.6,5.6,2.2,7.6,-0.4,2.0,1.6,5.0,1.4,15.6,4.0,2.0,4.0
2023/24|2024-02-04|Chelsea|Wolves,2023/24,2024-02-04,04/02/2024,Chelsea,Wolves,A,2.0,4.0,1.62,4.0,5.5,11.0,5.5,-0.496,1.48,0.984,125.0,1.064,61.0,-80.0,356.0,276.0,107.0,250.0,1.228,82.0,4.1,0.2,1.5,1.7,10.0,1.4,10.8,4.7,1.9,4.6,1.2,1.2,2.4,5.0,2.0,12.2,5.4,2.4,0.18181818181818182,0.25,0.6172839506172839,1.0491021324354657,0.17330837122225196,0.23829901043059643,0.5883926183471516,4.0,0.0,0.5,0.6153846153846154,0.5,13.0,10.0,1.62,0.9581589958158996,0.9372384937238494,1.895397489539749,239.0,1.99581589958159,110.0,318.0,512.0,830.0,113.0,478.0,1.8305439330543933,255.0,4.5,-0.4,1.9,1.5,10.0,1.5,11.7,4.5,2.9,3.8,-0.2,1.8,1.6,5.0,1.8,11.6,4.6,3.8,1.0
2023/24|2024-02-04|Man United|West Ham,2023/24,2024-02-04,04/02/2024,Man United,West Ham,H,3.0,0.0,1.62,4.2,5.0,6.0,5.0,-0.39545454545454545,1.5681818181818181,1.1727272727272726,220.0,1.0454545454545454,108.0,-47.0,637.0,590.0,178.0,440.0,1.2954545454545454,154.0,3.4,0.4,1.1,1.5,10.0,1.9,10.2,3.8,1.7,2.2,0.8,0.6,1.4,5.0,1.8,9.8,3.6,1.0,0.2,0.23809523809523808,0.6172839506172839,1.055379188712522,0.18950534759358292,0.22560160427807488,0.5848930481283423,4.2,0.0,0.2727272727272727,0.4782608695652174,0.7272727272727273,23.0,8.0,1.62,0.9539748953974896,0.9372384937238494,1.891213389121339,239.0,2.079497907949791,107.0,305.0,514.0,819.0,106.0,478.0,1.887029288702929,265.0,5.5,-0.1,1.6,1.5,10.0,1.4,13.5,4.3,2.8,5.0,-0.2,2.2,2.0,5.0,1.4,12.8,5.0,3.0,-2.0
2023/24|2024-02-05|Brentford|Man City,2023/24,2024-02-05,05/02/2024,Brentford,Man City,A,1.0,3.0,7.0,4.75,1.4,3.0,1.4,1.0334728033472804,0.9539748953974896,1.9874476987447698,239.0,2.00418410041841,73.0,707.0,418.0,1125.0,72.0,477.0,2.241090146750524,332.0,6.7,0.7,1.6,2.3,10.0,1.9,17.0,6.4,1.9,8.4,1.4,1.2,2.6,5.0,2.6,20.2,7.4,1.6,0.7142857142857143,0.21052631578947367,0.14285714285714285,1.0676691729323309,0.6690140845070423,0.19718309859154928,0.13380281690140844,4.75,0.5,0.0,-0.25,0.5,4.0,16.0,7.0,0.3673469387755102,1.2040816326530612,1.5714285714285714,49.0,1.5510204081632653,25.0,-1.0,138.0,137.0,38.0,97.0,1.309278350515464,34.0,5.1,-1.0,2.2,1.2,10.0,0.6,11.7,3.9,1.8,5.6,-1.2,2.8,1.6,5.0,0.6,9.4,4.2,2.4,-13.0
2023/24|2024-02-10|Fulham|Bournemouth,2023/24,2024-02-10,10/02/2024,Fulham,Bournemouth,H,3.0,1.0,2.38,3.5,2.8,13.0,2.8,-0.872,1.992,1.12,125.0,0.92,55.0,-134.0,442.0,308.0,121.0,250.0,1.108,74.0,7.6,0.5,1.4,1.9,10.0,1.8,14.6,4.8,2.3,8.6,-0.6,1.8,1.2,5.0,1.0,13.8,3.0,2.0,0.35714285714285715,0.2857142857142857,0.42016806722689076,1.0630252100840336,0.3359683794466403,0.26877470355731226,0.3952569169960474,3.5,0.5,0.5,-1.2,0.0,5.0,14.0,2.38,-0.24,1.592,1.352,125.0,1.248,55.0,-137.0,421.0,284.0,128.0,251.0,1.0318725099601593,68.0,6.4,0.1,1.6,1.7,10.0,1.1,13.9,5.2,1.6,8.4,-0.6,1.4,0.8,5.0,1.0,15.4,4.8,2.0,-1.0
2023/24|2024-02-10|Liverpool|Burnley,2023/24,2024-02-10,10/02/2024,Liverpool,Burnley,H,3.0,1.0,1.17,8.0,17.0,19.0,17.0,-0.6597222222222222,1.5833333333333333,0.9236111111111112,144.0,0.9375,74.0,-138.0,420.0,282.0,137.0,289.0,1.065743944636678,78.0,4.2,-0.1,1.5,1.4,10.0,0.9,10.9,3.6,1.9,2.6,-1.0,2.2,1.2,5.0,0.4,10.2,3.8,1.6,0.058823529411764705,0.125,0.8547008547008548,1.0385243841126195,0.05664145234493192,0.12036308623298032,0.8229954614220878,8.0,0.14285714285714285,0.2857142857142857,1.1333333333333333,0.5714285714285714,15.0,1.0,1.17,1.3514644351464435,0.8410041841004184,2.192468619246862,239.0,2.188284518828452,114.0,456.0,503.0,959.0,88.0,479.0,1.9728601252609603,277.0,6.4,1.3,1.1,2.4,10.0,2.3,20.7,7.9,1.9,5.6,1.8,1.2,3.0,5.0,2.4,21.0,9.2,2.0,18.0
2023/24|2024-02-10|Luton|Sheffield United,2023/24,2024-02-10,10/02/2024,Luton,Sheffield United,A,1.0,3.0,1.75,3.75,4.75,20.0,4.75,-1.183673469387755,1.7959183673469388,0.6122448979591837,49.0,0.6122448979591837,18.0,-83.0,161.0,78.0,58.0,99.0,0.8787878787878788,23.0,3.2,-1.7,2.5,0.8,10.0,0.5,9.7,3.5,3.2,3.8,-1.8,3.0,1.2,5.0,0.2,13.0,4.8,2.8,0.21052631578947367,0.26666666666666666,0.5714285714285714,1.0486215538847117,0.20076481835564056,0.25430210325047803,0.5449330783938815,3.75,,,1.0,,1.0,18.0,1.75,0.0,1.5454545454545454,1.5454545454545454,11.0,1.0,5.0,-10.0,42.0,32.0,12.0,22.0,0.9090909090909091,5.0,5.2,0.2,2.0,2.2,10.0,1.4,11.1,4.6,2.0,5.6,0.8,2.0,2.8,5.0,1.6,14.0,6.2,1.2,2.0
