split,model,strategy,match_id,season,selection,model_probability,market_probability,estimated_edge,odds,actual_result,won,profit
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-03|Man United|Arsenal,2012/13,H,0.64569791720716,0.5594817432273262,0.08621617397983372,1.7,H,True,0.7
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-03|West Ham|Man City,2012/13,D,0.3266940786131438,0.2502944640753828,0.07639961453776101,3.8,D,True,2.8
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-04|QPR|Reading,2012/13,D,0.31625466539409114,0.2631578947368421,0.05309677065724905,3.6,D,True,2.6
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-05|West Brom|Southampton,2012/13,H,0.605977359938517,0.5477819635580841,0.05819539638043292,1.73,H,True,0.73
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-10|Arsenal|Fulham,2012/13,D,0.29305111718673366,0.22496691662990734,0.06808420055682632,4.2,D,True,3.2
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-10|Reading|Norwich,2012/13,D,0.3475503678898226,0.27982899339292655,0.06772137449689603,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-10|Southampton|Swansea,2012/13,D,0.3600218200446767,0.27130666075584614,0.08871515928883056,3.5,D,True,2.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-11|Chelsea|Liverpool,2012/13,D,0.3563380957720415,0.2724890829694323,0.0838490128026092,3.5,D,True,2.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-11|Man City|Tottenham,2012/13,H,0.6593855417690925,0.6045340050377834,0.05485153673130905,1.57,H,True,0.5700000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-17|Arsenal|Tottenham,2012/13,H,0.5659299418512792,0.49702656040180676,0.06890338144947245,1.91,H,True,0.9099999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-17|Man City|Aston Villa,2012/13,H,0.8457902544710582,0.7907542579075426,0.055035996563515543,1.2,H,True,0.19999999999999996
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-17|Norwich|Man United,2012/13,H,0.18567762772867322,0.1348314606741573,0.05084616705451592,7.0,H,True,6.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-17|QPR|Southampton,2012/13,A,0.28959067433437896,0.23779222575736617,0.051798448577012796,4.0,A,True,3.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-17|Reading|Everton,2012/13,H,0.2903067173088407,0.2188711590403955,0.07143555826844522,4.33,H,True,3.33
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-19|West Ham|Stoke,2012/13,D,0.3518855587447779,0.2781844802342606,0.07370107851051727,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-24|Man United|QPR,2012/13,H,0.8842344382911641,0.8103727714748785,0.07386166681628559,1.17,H,True,0.16999999999999993
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-25|Chelsea|Man City,2012/13,D,0.42946165685373655,0.2705410821643286,0.15892057468940796,3.5,D,True,2.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-25|Tottenham|West Ham,2012/13,H,0.6361090275561949,0.5717651950932151,0.06434383246297981,1.67,H,True,0.6699999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-28|Everton|Arsenal,2012/13,D,0.38404777658238237,0.2780586450960566,0.10598913148632577,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-28|Man United|West Ham,2012/13,H,0.8559213305395731,0.7755791985681615,0.0803421319714116,1.22,H,True,0.21999999999999997
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-28|Tottenham|Liverpool,2012/13,D,0.3478114635190813,0.277992277992278,0.06981918552680333,3.4,H,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-11-28|Wigan|Man City,2012/13,A,0.7034589719895606,0.6175562417291575,0.08590273026040318,1.53,A,True,0.53
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-01|Fulham|Tottenham,2012/13,A,0.46070441155041,0.3808607838422698,0.07984362770814019,2.5,A,True,1.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-01|West Ham|Chelsea,2012/13,H,0.30368916593034684,0.23601059135039718,0.06767857457994966,4.0,H,True,3.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-08|Sunderland|Chelsea,2012/13,A,0.5787505809262161,0.5281969817315331,0.05055359919468305,1.8,A,True,0.8
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-08|Wigan|QPR,2012/13,D,0.348676530890662,0.27971753628874063,0.06895899460192134,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-10|Fulham|Newcastle,2012/13,H,0.5480666581375165,0.49799419006778256,0.05007246806973398,1.91,H,True,0.9099999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-15|Liverpool|Aston Villa,2012/13,A,0.18802207132125187,0.10512611879576893,0.08289595252548294,9.0,A,True,8.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-15|Man United|Sunderland,2012/13,H,0.8574612292156469,0.7907542579075426,0.06670697130810432,1.2,H,True,0.19999999999999996
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-15|Newcastle|Man City,2012/13,H,0.2264326027167224,0.17360870469193984,0.052823898024782545,5.5,A,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-16|West Brom|West Ham,2012/13,D,0.3367942826884467,0.27149321266968324,0.06530107001876345,3.5,D,True,2.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-22|West Ham|Everton,2012/13,A,0.44299513915652616,0.3791776382418473,0.06381750091467886,2.5,A,True,1.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-22|Wigan|Arsenal,2012/13,A,0.6186618942555381,0.5477819635580841,0.07087993069745402,1.73,A,True,0.73
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-23|Swansea|Man United,2012/13,D,0.289884728344893,0.2383671139023694,0.05151761444252359,4.0,D,True,3.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-26|Aston Villa|Tottenham,2012/13,A,0.5378319389043863,0.4751131221719457,0.06271881673244062,2.0,A,True,1.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-26|Fulham|Southampton,2012/13,D,0.34491095849964265,0.2629441624365482,0.08196679606309443,3.6,D,True,2.6
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-26|Man United|Newcastle,2012/13,H,0.8409773530114384,0.78031212484994,0.06066522816149844,1.22,H,True,0.21999999999999997
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-26|Norwich|Chelsea,2012/13,A,0.6855096446179484,0.5875440658049355,0.09796557881301293,1.62,A,True,0.6200000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-26|Sunderland|Man City,2012/13,H,0.23915071268814142,0.1454891239748009,0.09366158871334052,6.5,H,True,5.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-29|Arsenal|Newcastle,2012/13,H,0.7141904347229439,0.6554307116104868,0.05875972311245703,1.44,H,True,0.43999999999999995
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-29|Man United|West Brom,2012/13,H,0.8299378906897414,0.7318695941450433,0.09806829654469817,1.3,H,True,0.30000000000000004
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-29|Norwich|Man City,2012/13,A,0.6547701230167339,0.6045340050377834,0.050236117978950445,1.57,A,True,0.5700000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2012-12-29|Stoke|Southampton,2012/13,A,0.25756895117697687,0.20015885623510724,0.05741009494186963,4.75,D,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-01|Man City|Stoke,2012/13,H,0.8353046548861727,0.7397444519166105,0.09556020296956214,1.29,H,True,0.29000000000000004
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-01|Southampton|Arsenal,2012/13,D,0.3252088208579667,0.2527881040892193,0.0724207167687474,3.75,D,True,2.75
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-01|Wigan|Man United,2012/13,A,0.716545606751743,0.6175562417291575,0.09898936502258548,1.53,A,True,0.53
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-02|Chelsea|QPR,2012/13,A,0.12504200340011593,0.0632603406326034,0.06178166276751253,15.0,A,True,14.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-12|Aston Villa|Southampton,2012/13,A,0.3887597252481111,0.337174159425765,0.05158556582234608,2.9,A,True,1.9
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-13|Arsenal|Man City,2012/13,D,0.33998824160432856,0.27926732147597555,0.060720920128353006,3.5,A,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-13|Man United|Liverpool,2012/13,H,0.5934227784284607,0.5108834827144687,0.08253929571399199,1.91,H,True,0.9099999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-19|Man City|Fulham,2012/13,H,0.8450441539580387,0.780278670953912,0.06476548300412666,1.25,H,True,0.25
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-19|West Ham|QPR,2012/13,D,0.33390485666693076,0.2777777777777778,0.05612707888915297,3.5,D,True,2.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-20|Chelsea|Arsenal,2012/13,H,0.594350159179043,0.49799419006778256,0.09635596911126043,1.91,H,True,0.9099999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-20|Tottenham|Man United,2012/13,D,0.4215790479617137,0.2716373173473211,0.1499417306143926,3.6,D,True,2.6
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-23|Arsenal|West Ham,2012/13,H,0.777755031456223,0.674237047551455,0.10351798390476807,1.44,H,True,0.43999999999999995
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-29|Aston Villa|Newcastle,2012/13,A,0.4298767458396395,0.3757621951219512,0.05411455071768828,2.6,A,True,1.6
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-29|QPR|Man City,2012/13,H,0.1807192505535008,0.13043478260869565,0.05028446794480515,7.5,D,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-30|Arsenal|Liverpool,2012/13,D,0.40905074372026334,0.2787560884226302,0.13029465529763312,3.5,D,True,2.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-01-30|Man United|Southampton,2012/13,H,0.8612434054325401,0.780278670953912,0.08096473447862806,1.25,H,True,0.25
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-02|Arsenal|Stoke,2012/13,H,0.7537035220130348,0.6756756756756758,0.07802784633735904,1.44,H,True,0.43999999999999995
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-02|Newcastle|Chelsea,2012/13,H,0.32519538683446253,0.24324324324324326,0.08195214359121927,4.0,H,True,3.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-03|West Brom|Tottenham,2012/13,A,0.49323750827006235,0.4428364688856729,0.050401039384389446,2.2,A,True,1.2000000000000002
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-09|Chelsea|Wigan,2012/13,H,0.7833953351567066,0.7192016517549896,0.06419368340171694,1.36,H,True,0.3600000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-09|Southampton|Man City,2012/13,H,0.24241527698642865,0.1700502768408324,0.07236500014559624,5.75,H,True,4.75
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-09|Sunderland|Arsenal,2012/13,A,0.6079238495601651,0.5115089514066496,0.09641489815351545,1.91,A,True,0.9099999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-09|Tottenham|Newcastle,2012/13,H,0.6559670715089766,0.5855024502004709,0.07046462130850573,1.67,H,True,0.6699999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-10|Man United|Everton,2012/13,H,0.634092012995916,0.5559515324305061,0.0781404805654099,1.75,H,True,0.75
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-11|Liverpool|West Brom,2012/13,A,0.16558305528486525,0.10835913312693499,0.05722392215793026,9.0,A,True,8.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-23|QPR|Man United,2012/13,A,0.6867493203250096,0.6361646262244228,0.05058469410058675,1.53,A,True,0.53
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-02-25|West Ham|Tottenham,2012/13,A,0.5045244496609937,0.4521801543154495,0.052344295345544245,2.15,A,True,1.15
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-02|Chelsea|West Brom,2012/13,H,0.7557792827506447,0.6965944272445821,0.05918485550606256,1.4,H,True,0.3999999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-02|Man United|Norwich,2012/13,H,0.8333792439708436,0.733822548365577,0.09955669560526659,1.33,H,True,0.33000000000000007
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-02|Wigan|Liverpool,2012/13,A,0.6059583385475313,0.5250875145857643,0.08087082396176704,1.85,A,True,0.8500000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-03|Tottenham|Arsenal,2012/13,H,0.48001714924882516,0.42615188490256783,0.053865264346257324,2.3,H,True,1.2999999999999998
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-10|Liverpool|Tottenham,2012/13,H,0.5619529505470914,0.4998355804011838,0.06211737014590757,1.95,H,True,0.95
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-16|Everton|Man City,2012/13,H,0.3375149732667804,0.2508924018357981,0.08662257143098234,3.9,H,True,2.9
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-16|Southampton|Liverpool,2012/13,H,0.2857012532682054,0.2323303457106274,0.05337090755757798,4.2,H,True,3.2
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-16|Stoke|West Brom,2012/13,D,0.34981787564353484,0.2954632100648113,0.05435466557872354,3.3,D,True,2.3
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-16|Swansea|Arsenal,2012/13,A,0.5344515566768554,0.43391066545123064,0.10054089122562476,2.25,A,True,1.25
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-17|Chelsea|West Ham,2012/13,H,0.7884376216361826,0.6965944272445821,0.09184319439160049,1.4,H,True,0.3999999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-30|Man City|Newcastle,2012/13,H,0.8293808828283482,0.733822548365577,0.09555833446277118,1.33,H,True,0.33000000000000007
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-30|Swansea|Tottenham,2012/13,A,0.5174386668284578,0.425,0.09243866682845786,2.3,A,True,1.2999999999999998
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-03-31|Aston Villa|Liverpool,2012/13,A,0.6214726496022449,0.5594405594405595,0.06203209016168543,1.75,A,True,0.75
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-06|West Brom|Arsenal,2012/13,A,0.5671677771259307,0.49934167215273206,0.06782610497319863,1.95,A,True,0.95
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-07|Chelsea|Sunderland,2012/13,H,0.7808313163104631,0.7165190203230849,0.0643122959873782,1.36,H,True,0.3600000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-07|QPR|Wigan,2012/13,D,0.3473973617518428,0.2877925363693865,0.05960482538245632,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-07|Tottenham|Everton,2012/13,D,0.3378729238502538,0.2865412445730825,0.051331679277171305,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-13|Everton|QPR,2012/13,H,0.7396233962476509,0.674237047551455,0.06538634869619597,1.44,H,True,0.43999999999999995
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-13|Reading|Liverpool,2012/13,H,0.1778151507265401,0.12192963044921443,0.055885520277325684,8.0,D,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-14|Stoke|Man United,2012/13,A,0.6833805875164705,0.6101922217255253,0.07318836579094512,1.6,A,True,0.6000000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-17|Fulham|Chelsea,2012/13,A,0.6380586398271473,0.5397727272727273,0.09828591255441999,1.8,A,True,0.8
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-17|Man City|Wigan,2012/13,H,0.840887444527532,0.780278670953912,0.060608773573619934,1.25,H,True,0.25
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-20|Fulham|Arsenal,2012/13,A,0.6208389980340151,0.5594405594405595,0.06139843859345562,1.75,A,True,0.75
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-20|Norwich|Reading,2012/13,H,0.6079946857670615,0.5574572127139364,0.05053747305312506,1.75,H,True,0.75
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-20|Swansea|Southampton,2012/13,D,0.34797877899133955,0.2778070637849236,0.07017171520641596,3.5,D,True,2.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-21|Liverpool|Chelsea,2012/13,D,0.3421607935206021,0.2721518987341772,0.07000889478642486,3.6,D,True,2.6
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-22|Man United|Aston Villa,2012/13,H,0.8547488453520599,0.7804335742078933,0.07431527114416658,1.25,H,True,0.25
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-27|Man City|West Ham,2012/13,H,0.8214134054571401,0.7561436672967865,0.06526973816035364,1.29,H,True,0.29000000000000004
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-27|Newcastle|Liverpool,2012/13,A,0.4566514591928528,0.39024390243902446,0.06640755675382837,2.5,A,True,1.5
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-28|Arsenal|Man United,2012/13,D,0.35105312099260194,0.270935960591133,0.08011716040146893,3.6,D,True,2.6
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-04-28|Chelsea|Swansea,2012/13,H,0.7901767284187585,0.7151112395261485,0.07506548889261,1.36,H,True,0.3600000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-04|Tottenham|Southampton,2012/13,H,0.7700397618406895,0.674237047551455,0.09580271428923448,1.44,H,True,0.43999999999999995
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-04|West Ham|Newcastle,2012/13,D,0.35558351051281584,0.2877925363693865,0.06779097414342933,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-07|Man City|West Brom,2012/13,H,0.7778769115693401,0.6965944272445821,0.08128248432475804,1.4,H,True,0.3999999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-11|Aston Villa|Chelsea,2012/13,A,0.6035040834069347,0.5268833769835156,0.07662070642341912,1.85,A,True,0.8500000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-12|Fulham|Liverpool,2012/13,A,0.5623402063954449,0.47730749617542073,0.08503271022002418,2.05,A,True,1.0499999999999998
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-12|Man United|Swansea,2012/13,H,0.8334873444072471,0.7493890849850665,0.08409825942218063,1.3,H,True,0.30000000000000004
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-12|Stoke|Tottenham,2012/13,A,0.6072342755638844,0.5115089514066496,0.09572532415723478,1.91,A,True,0.9099999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-14|Arsenal|Wigan,2012/13,H,0.7658595928316618,0.699523052464229,0.06633654036743286,1.4,H,True,0.3999999999999999
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-14|Reading|Man City,2012/13,A,0.6865242467597433,0.6111790721746495,0.07534517458509382,1.6,A,True,0.6000000000000001
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-19|Chelsea|Everton,2012/13,H,0.644574024027241,0.5766710353866318,0.06790298864060917,1.7,H,True,0.7
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-19|Man City|Norwich,2012/13,H,0.7979001704271799,0.733822548365577,0.06407762206160283,1.33,A,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2012/13|2013-05-19|Newcastle|Arsenal,2012/13,A,0.689388542512294,0.6268453327276856,0.06254320978460837,1.55,A,True,0.55
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-18|Crystal Palace|Tottenham,2013/14,A,0.6128535006687049,0.5338278264778602,0.07902567419084472,1.83,A,True,0.8300000000000001
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-19|Man City|Newcastle,2013/14,H,0.7878510019186922,0.733822548365577,0.05402845355311514,1.33,H,True,0.33000000000000007
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-24|Aston Villa|Liverpool,2013/14,A,0.5883382110038592,0.49813200498132004,0.09020620602253915,1.95,A,True,0.95
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-24|Fulham|Arsenal,2013/14,A,0.5469574419908295,0.4645476772616137,0.0824097647292158,2.1,A,True,1.1
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-24|Newcastle|West Ham,2013/14,D,0.3568827870826117,0.2875,0.0693827870826117,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-24|Stoke|Crystal Palace,2013/14,A,0.24662617378376972,0.19526942913035747,0.05135674465341225,5.0,H,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-25|Cardiff|Man City,2013/14,H,0.2176052557752975,0.11504499201076444,0.10256026376453305,8.5,H,True,7.5
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-25|Tottenham|Swansea,2013/14,H,0.6783099123740731,0.6045105789351314,0.07379933343894174,1.62,H,True,0.6200000000000001
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-26|Man United|Chelsea,2013/14,D,0.4262472681368651,0.28698280748157945,0.13926446065528564,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-31|Cardiff|Everton,2013/14,D,0.40191438820274195,0.2877925363693865,0.11412185183335544,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-08-31|Crystal Palace|Sunderland,2013/14,H,0.43125749582026734,0.3767123287671233,0.05454516705314405,2.6,H,True,1.6
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-01|Liverpool|Man United,2013/14,H,0.4455438315145278,0.3722005139043043,0.0733433176102235,2.63,H,True,1.63
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-14|Hull|Cardiff,2013/14,D,0.3932643173615869,0.3006134969325153,0.09265082042907158,3.25,D,True,2.25
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-14|Sunderland|Arsenal,2013/14,A,0.6722979394711717,0.5859815190443993,0.08631642042677234,1.67,A,True,0.6699999999999999
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-21|Newcastle|Hull,2013/14,A,0.2967323263934579,0.19488337095560576,0.10184895543785216,5.0,A,True,4.0
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-21|West Ham|Everton,2013/14,A,0.4598057958738989,0.40740740740740744,0.052398388466491475,2.4,A,True,1.4
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-22|Arsenal|Stoke,2013/14,H,0.7951321985119345,0.7168214090660842,0.07831078944585035,1.36,H,True,0.3600000000000001
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-22|Cardiff|Tottenham,2013/14,A,0.5745118443872784,0.5115089514066496,0.06300289298062878,1.91,A,True,0.9099999999999999
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-28|Hull|West Ham,2013/14,D,0.36321677310281764,0.29528535980148884,0.06793141330132879,3.3,H,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-28|Swansea|Arsenal,2013/14,A,0.49562342401048476,0.40920716112531963,0.08641626288516513,2.38,A,True,1.38
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-28|Tottenham|Chelsea,2013/14,D,0.4550739393739802,0.2969072164948454,0.1581667228791348,3.3,D,True,2.3
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-09-29|Stoke|Norwich,2013/14,A,0.2693161676668364,0.21592574499267217,0.053390422674164245,4.5,A,True,3.5
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-05|Hull|Aston Villa,2013/14,D,0.34621409419723453,0.2960166131772702,0.05019748101996435,3.3,D,True,2.3
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-05|Man City|Everton,2013/14,H,0.673323242524197,0.5878012163159367,0.08552202620826022,1.67,H,True,0.6699999999999999
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-05|Sunderland|Man United,2013/14,A,0.6919527457301438,0.5925925925925927,0.09936015313755109,1.65,A,True,0.6499999999999999
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-06|Norwich|Chelsea,2013/14,A,0.6852440340311636,0.6045105789351314,0.08073345509603225,1.62,A,True,0.6200000000000001
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-19|Arsenal|Norwich,2013/14,H,0.8227871879122078,0.7561436672967865,0.06664352061542134,1.29,H,True,0.29000000000000004
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-19|Everton|Hull,2013/14,H,0.7466381753991039,0.6741573033707866,0.07248087202831732,1.45,H,True,0.44999999999999996
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-20|Aston Villa|Tottenham,2013/14,A,0.562330450891385,0.4765957446808511,0.08573470621053392,2.05,A,True,1.0499999999999998
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-26|Liverpool|West Brom,2013/14,H,0.7244678561358984,0.674237047551455,0.0502308085844434,1.44,H,True,0.43999999999999995
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-10-27|Tottenham|Hull,2013/14,H,0.7802214929165657,0.674237047551455,0.10598444536511076,1.44,H,True,0.43999999999999995
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-11-02|Fulham|Man United,2013/14,A,0.687525799783973,0.6190616567269098,0.06846414305706316,1.57,A,True,0.5700000000000001
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-11-02|Newcastle|Chelsea,2013/14,H,0.22500881567809303,0.1630716134598792,0.06193720221821383,6.0,H,True,5.0
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-11-03|Everton|Tottenham,2013/14,D,0.4015141618043315,0.28625954198473286,0.11525461981959867,3.4,D,True,2.4
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-11-09|Crystal Palace|Everton,2013/14,H,0.20780239972827005,0.15066263659614043,0.05713976313212962,6.5,D,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-11-09|Southampton|Hull,2013/14,H,0.6609768122877354,0.6032293178519593,0.05774749443577609,1.62,H,True,0.6200000000000001
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-11-10|Man United|Arsenal,2013/14,D,0.3442530800576028,0.27908702913341993,0.06516605092418287,3.5,H,False,-1.0
TRAINING,random_forest,fixed_edge_0.05,2013/14|2013-11-10|Sunderland|Man City,2013/14,H,0.21084358980494122,0.10835913312693499,0.10248445667800624,9.0,H,True,8.0
