season,date,home_team,away_team,full_time_home_goals,full_time_away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_odds,draw_odds,away_odds,source,match_date,match_id
2024/25,12/04/2025,Brighton,Leicester,2,2,D,1,1,D,21,15,7,6,3,6,9,11,2,5,0,0,1.29,6.0,10.0,Football-Data.co.uk,2025-04-12,2024/25|2025-04-12|Brighton|Leicester
2024/25,12/04/2025,Man City,Crystal Palace,5,2,H,2,2,D,21,8,9,3,1,4,10,16,2,3,0,0,1.5,4.75,5.75,Football-Data.co.uk,2025-04-12,2024/25|2025-04-12|Man City|Crystal Palace
2024/25,12/04/2025,Nott'm Forest,Everton,0,1,A,0,0,D,10,13,5,5,1,7,9,13,0,3,0,0,2.1,3.3,3.7,Football-Data.co.uk,2025-04-12,2024/25|2025-04-12|Nott'm Forest|Everton
2024/25,12/04/2025,Southampton,Aston Villa,0,3,A,0,0,D,7,25,2,10,2,14,11,4,3,1,0,0,6.0,4.2,1.55,Football-Data.co.uk,2025-04-12,2024/25|2025-04-12|Southampton|Aston Villa
2024/25,13/04/2025,Chelsea,Ipswich,2,2,D,0,2,A,34,13,9,4,15,4,11,7,2,2,0,0,1.27,7.0,8.5,Football-Data.co.uk,2025-04-13,2024/25|2025-04-13|Chelsea|Ipswich
2024/25,13/04/2025,Liverpool,West Ham,2,1,H,1,0,H,15,11,6,4,10,3,15,8,0,2,0,0,1.3,6.0,8.0,Football-Data.co.uk,2025-04-13,2024/25|2025-04-13|Liverpool|West Ham
2024/25,13/04/2025,Newcastle,Man United,4,1,H,1,1,D,13,9,6,5,7,2,7,9,0,2,0,0,1.65,4.2,4.75,Football-Data.co.uk,2025-04-13,2024/25|2025-04-13|Newcastle|Man United
2024/25,13/04/2025,Wolves,Tottenham,4,2,H,2,0,H,13,11,5,4,1,4,12,15,1,2,0,0,2.2,3.6,3.1,Football-Data.co.uk,2025-04-13,2024/25|2025-04-13|Wolves|Tottenham
2024/25,14/04/2025,Bournemouth,Fulham,1,0,H,1,0,H,12,12,3,7,6,9,11,10,3,2,0,0,2.15,3.5,3.3,Football-Data.co.uk,2025-04-14,2024/25|2025-04-14|Bournemouth|Fulham
2024/25,16/04/2025,Newcastle,Crystal Palace,5,0,H,4,0,H,14,11,7,4,5,4,9,15,2,3,0,0,1.67,3.9,5.0,Football-Data.co.uk,2025-04-16,2024/25|2025-04-16|Newcastle|Crystal Palace
2024/25,19/04/2025,Aston Villa,Newcastle,4,1,H,1,1,D,23,10,9,3,7,7,9,12,1,3,0,0,2.3,3.6,2.75,Football-Data.co.uk,2025-04-19,2024/25|2025-04-19|Aston Villa|Newcastle
2024/25,19/04/2025,Brentford,Brighton,4,2,H,1,1,D,16,12,8,3,4,8,7,11,3,3,0,1,2.4,3.75,2.63,Football-Data.co.uk,2025-04-19,2024/25|2025-04-19|Brentford|Brighton
2024/25,19/04/2025,Crystal Palace,Bournemouth,0,0,D,0,0,D,5,15,0,4,5,4,13,10,3,4,1,0,2.45,3.6,2.63,Football-Data.co.uk,2025-04-19,2024/25|2025-04-19|Crystal Palace|Bournemouth
2024/25,19/04/2025,Everton,Man City,0,2,A,0,0,D,8,12,3,7,2,5,7,6,4,0,0,0,3.7,3.6,1.91,Football-Data.co.uk,2025-04-19,2024/25|2025-04-19|Everton|Man City
2024/25,19/04/2025,West Ham,Southampton,1,1,D,0,0,D,12,15,4,4,2,5,14,13,2,1,0,0,1.48,4.33,6.5,Football-Data.co.uk,2025-04-19,2024/25|2025-04-19|West Ham|Southampton
2024/25,20/04/2025,Fulham,Chelsea,1,2,A,1,0,H,6,13,1,8,6,4,13,9,1,3,0,0,2.7,3.7,2.35,Football-Data.co.uk,2025-04-20,2024/25|2025-04-20|Fulham|Chelsea
2024/25,20/04/2025,Ipswich,Arsenal,0,4,A,0,2,A,4,24,0,7,0,12,10,7,0,0,1,0,8.0,4.5,1.4,Football-Data.co.uk,2025-04-20,2024/25|2025-04-20|Ipswich|Arsenal
2024/25,20/04/2025,Leicester,Liverpool,0,1,A,0,0,D,5,28,0,10,1,13,11,7,1,2,0,0,11.0,6.25,1.22,Football-Data.co.uk,2025-04-20,2024/25|2025-04-20|Leicester|Liverpool
2024/25,20/04/2025,Man United,Wolves,0,1,A,0,0,D,12,4,2,2,9,2,11,18,2,3,0,0,2.0,3.6,3.6,Football-Data.co.uk,2025-04-20,2024/25|2025-04-20|Man United|Wolves
2024/25,21/04/2025,Tottenham,Nott'm Forest,1,2,A,0,2,A,22,4,6,3,7,1,11,12,1,4,0,0,2.45,3.6,2.63,Football-Data.co.uk,2025-04-21,2024/25|2025-04-21|Tottenham|Nott'm Forest
2024/25,22/04/2025,Man City,Aston Villa,2,1,H,1,1,D,14,7,6,3,10,2,9,10,3,3,0,0,1.8,4.1,3.9,Football-Data.co.uk,2025-04-22,2024/25|2025-04-22|Man City|Aston Villa
2024/25,23/04/2025,Arsenal,Crystal Palace,2,2,D,2,1,H,12,15,6,4,3,6,4,6,1,1,0,0,1.4,4.75,7.5,Football-Data.co.uk,2025-04-23,2024/25|2025-04-23|Arsenal|Crystal Palace
2024/25,26/04/2025,Brighton,West Ham,3,2,H,1,0,H,16,12,9,4,8,1,7,9,1,1,0,0,1.67,4.2,4.75,Football-Data.co.uk,2025-04-26,2024/25|2025-04-26|Brighton|West Ham
2024/25,26/04/2025,Chelsea,Everton,1,0,H,1,0,H,10,6,7,3,10,2,11,11,0,0,0,0,1.55,4.0,6.0,Football-Data.co.uk,2025-04-26,2024/25|2025-04-26|Chelsea|Everton
2024/25,26/04/2025,Newcastle,Ipswich,3,0,H,1,0,H,25,4,5,0,11,2,9,9,1,2,0,1,1.18,7.5,13.0,Football-Data.co.uk,2025-04-26,2024/25|2025-04-26|Newcastle|Ipswich
2024/25,26/04/2025,Southampton,Fulham,1,2,A,1,0,H,7,26,3,5,0,13,10,12,1,1,0,0,5.25,4.0,1.6,Football-Data.co.uk,2025-04-26,2024/25|2025-04-26|Southampton|Fulham
2024/25,26/04/2025,Wolves,Leicester,3,0,H,1,0,H,20,8,6,2,4,2,7,17,1,4,0,0,1.5,4.2,6.25,Football-Data.co.uk,2025-04-26,2024/25|2025-04-26|Wolves|Leicester
2024/25,27/04/2025,Bournemouth,Man United,1,1,D,1,0,H,8,25,1,6,5,10,11,12,4,2,1,0,1.67,4.0,4.5,Football-Data.co.uk,2025-04-27,2024/25|2025-04-27|Bournemouth|Man United
2024/25,27/04/2025,Liverpool,Tottenham,5,1,H,3,1,H,25,8,8,3,8,2,16,9,2,1,0,0,1.25,6.0,11.0,Football-Data.co.uk,2025-04-27,2024/25|2025-04-27|Liverpool|Tottenham
2024/25,01/05/2025,Nott'm Forest,Brentford,0,2,A,0,1,A,14,11,5,3,4,5,10,12,3,5,0,0,2.15,3.5,3.25,Football-Data.co.uk,2025-05-01,2024/25|2025-05-01|Nott'm Forest|Brentford
2024/25,02/05/2025,Man City,Wolves,1,0,H,1,0,H,9,6,2,1,4,5,7,11,0,0,0,0,1.4,4.75,7.5,Football-Data.co.uk,2025-05-02,2024/25|2025-05-02|Man City|Wolves
2024/25,03/05/2025,Arsenal,Bournemouth,1,2,A,1,0,H,13,9,4,2,2,3,7,16,0,2,0,0,2.05,3.7,3.4,Football-Data.co.uk,2025-05-03,2024/25|2025-05-03|Arsenal|Bournemouth
2024/25,03/05/2025,Aston Villa,Fulham,1,0,H,1,0,H,10,11,3,3,5,3,6,17,0,5,0,0,1.77,3.75,4.5,Football-Data.co.uk,2025-05-03,2024/25|2025-05-03|Aston Villa|Fulham
2024/25,03/05/2025,Everton,Ipswich,2,2,D,2,1,H,8,12,3,5,3,3,12,15,4,4,0,0,1.45,4.33,6.5,Football-Data.co.uk,2025-05-03,2024/25|2025-05-03|Everton|Ipswich
2024/25,03/05/2025,Leicester,Southampton,2,0,H,2,0,H,14,8,4,2,7,7,12,13,1,3,0,0,2.3,3.6,2.88,Football-Data.co.uk,2025-05-03,2024/25|2025-05-03|Leicester|Southampton
2024/25,04/05/2025,Brentford,Man United,4,3,H,2,1,H,12,14,6,5,7,4,8,10,0,2,0,0,1.65,4.1,4.75,Football-Data.co.uk,2025-05-04,2024/25|2025-05-04|Brentford|Man United
2024/25,04/05/2025,Brighton,Newcastle,1,1,D,1,0,H,5,13,2,5,1,4,15,10,2,1,0,0,2.88,3.7,2.3,Football-Data.co.uk,2025-05-04,2024/25|2025-05-04|Brighton|Newcastle
2024/25,04/05/2025,Chelsea,Liverpool,3,1,H,1,0,H,17,11,7,2,3,6,10,11,2,2,0,0,2.15,3.7,3.1,Football-Data.co.uk,2025-05-04,2024/25|2025-05-04|Chelsea|Liverpool
2024/25,04/05/2025,West Ham,Tottenham,1,1,D,1,1,D,11,7,2,2,1,3,18,15,2,2,0,0,2.1,3.7,3.25,Football-Data.co.uk,2025-05-04,2024/25|2025-05-04|West Ham|Tottenham
2024/25,05/05/2025,Crystal Palace,Nott'm Forest,1,1,D,0,0,D,20,12,3,4,7,4,9,15,3,8,0,0,2.25,3.4,3.2,Football-Data.co.uk,2025-05-05,2024/25|2025-05-05|Crystal Palace|Nott'm Forest
2024/25,10/05/2025,Bournemouth,Aston Villa,0,1,A,0,1,A,10,6,4,3,10,0,19,12,4,3,0,1,2.4,3.6,2.75,Football-Data.co.uk,2025-05-10,2024/25|2025-05-10|Bournemouth|Aston Villa
2024/25,10/05/2025,Fulham,Everton,1,3,A,1,1,D,18,11,6,7,5,5,15,9,1,0,0,0,1.82,3.4,4.5,Football-Data.co.uk,2025-05-10,2024/25|2025-05-10|Fulham|Everton
2024/25,10/05/2025,Ipswich,Brentford,0,1,A,0,1,A,11,15,4,5,5,6,6,12,2,4,0,0,5.0,4.0,1.65,Football-Data.co.uk,2025-05-10,2024/25|2025-05-10|Ipswich|Brentford
2024/25,10/05/2025,Southampton,Man City,0,0,D,0,0,D,2,26,0,5,1,15,9,8,2,0,0,0,11.0,7.5,1.2,Football-Data.co.uk,2025-05-10,2024/25|2025-05-10|Southampton|Man City
2024/25,10/05/2025,Wolves,Brighton,0,2,A,0,1,A,10,7,3,2,7,4,8,12,1,1,0,0,2.7,3.5,2.5,Football-Data.co.uk,2025-05-10,2024/25|2025-05-10|Wolves|Brighton
2024/25,11/05/2025,Liverpool,Arsenal,2,2,D,2,0,H,14,15,5,7,3,1,13,10,1,1,0,1,2.0,3.6,3.6,Football-Data.co.uk,2025-05-11,2024/25|2025-05-11|Liverpool|Arsenal
2024/25,11/05/2025,Man United,West Ham,0,2,A,0,1,A,20,9,5,4,8,5,3,13,0,1,0,0,1.9,3.6,4.0,Football-Data.co.uk,2025-05-11,2024/25|2025-05-11|Man United|West Ham
2024/25,11/05/2025,Newcastle,Chelsea,2,0,H,1,0,H,15,10,6,3,2,8,9,13,4,2,0,1,2.1,3.75,3.1,Football-Data.co.uk,2025-05-11,2024/25|2025-05-11|Newcastle|Chelsea
2024/25,11/05/2025,Nott'm Forest,Leicester,2,2,D,1,1,D,15,10,4,6,4,4,11,11,3,3,0,0,1.33,5.25,8.0,Football-Data.co.uk,2025-05-11,2024/25|2025-05-11|Nott'm Forest|Leicester
2024/25,11/05/2025,Tottenham,Crystal Palace,0,2,A,0,1,A,8,23,1,10,4,8,12,10,1,1,0,0,2.63,3.6,2.5,Football-Data.co.uk,2025-05-11,2024/25|2025-05-11|Tottenham|Crystal Palace
2024/25,16/05/2025,Aston Villa,Tottenham,2,0,H,0,0,D,18,3,7,1,9,1,5,12,1,2,0,0,1.3,6.0,8.5,Football-Data.co.uk,2025-05-16,2024/25|2025-05-16|Aston Villa|Tottenham
2024/25,16/05/2025,Chelsea,Man United,1,0,H,0,0,D,11,4,3,1,7,2,10,14,1,6,0,0,1.44,5.0,6.25,Football-Data.co.uk,2025-05-16,2024/25|2025-05-16|Chelsea|Man United
2024/25,18/05/2025,Arsenal,Newcastle,1,0,H,0,0,D,12,14,4,5,10,7,9,9,3,3,0,0,1.95,3.7,3.7,Football-Data.co.uk,2025-05-18,2024/25|2025-05-18|Arsenal|Newcastle
2024/25,18/05/2025,Brentford,Fulham,2,3,A,2,1,H,11,16,6,7,5,3,12,8,4,4,0,0,1.91,3.9,3.6,Football-Data.co.uk,2025-05-18,2024/25|2025-05-18|Brentford|Fulham
2024/25,18/05/2025,Everton,Southampton,2,0,H,2,0,H,13,6,5,2,4,5,6,10,1,1,0,0,1.4,4.75,7.5,Football-Data.co.uk,2025-05-18,2024/25|2025-05-18|Everton|Southampton
2024/25,18/05/2025,Leicester,Ipswich,2,0,H,1,0,H,9,20,3,2,2,2,15,12,1,0,0,0,2.3,3.6,2.9,Football-Data.co.uk,2025-05-18,2024/25|2025-05-18|Leicester|Ipswich
2024/25,18/05/2025,West Ham,Nott'm Forest,1,2,A,0,1,A,16,10,5,5,8,7,14,7,6,3,0,0,2.75,3.3,2.55,Football-Data.co.uk,2025-05-18,2024/25|2025-05-18|West Ham|Nott'm Forest
2024/25,19/05/2025,Brighton,Liverpool,3,2,H,1,2,A,25,18,12,5,3,3,9,8,1,0,0,0,2.6,3.75,2.45,Football-Data.co.uk,2025-05-19,2024/25|2025-05-19|Brighton|Liverpool
2024/25,20/05/2025,Crystal Palace,Wolves,4,2,H,2,1,H,14,12,10,3,0,10,14,8,1,2,0,0,2.25,3.3,3.2,Football-Data.co.uk,2025-05-20,2024/25|2025-05-20|Crystal Palace|Wolves
2024/25,20/05/2025,Man City,Bournemouth,3,1,H,2,0,H,12,8,5,2,3,1,7,13,1,3,1,1,1.55,4.33,5.75,Football-Data.co.uk,2025-05-20,2024/25|2025-05-20|Man City|Bournemouth
2024/25,25/05/2025,Bournemouth,Leicester,2,0,H,0,0,D,20,3,7,0,6,1,19,16,0,2,0,0,1.33,5.25,8.5,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Bournemouth|Leicester
2024/25,25/05/2025,Fulham,Man City,0,2,A,0,1,A,13,20,3,5,1,6,11,5,0,0,0,0,5.0,4.2,1.6,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Fulham|Man City
2024/25,25/05/2025,Ipswich,West Ham,1,3,A,0,1,A,14,10,4,6,4,0,10,9,1,1,0,0,3.0,3.8,2.2,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Ipswich|West Ham
2024/25,25/05/2025,Liverpool,Crystal Palace,1,1,D,0,1,A,14,8,3,5,11,0,7,10,1,0,1,0,1.4,6.0,5.75,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Liverpool|Crystal Palace
2024/25,25/05/2025,Man United,Aston Villa,2,0,H,0,0,D,25,6,10,1,4,3,10,10,2,2,0,1,4.33,4.2,1.7,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Man United|Aston Villa
2024/25,25/05/2025,Newcastle,Everton,0,1,A,0,0,D,17,14,6,6,12,3,12,9,1,4,0,0,1.33,5.5,8.5,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Newcastle|Everton
2024/25,25/05/2025,Nott'm Forest,Chelsea,0,1,A,0,0,D,10,6,2,2,7,4,10,11,2,2,0,0,3.0,3.75,2.2,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Nott'm Forest|Chelsea
2024/25,25/05/2025,Southampton,Arsenal,1,2,A,0,1,A,7,23,2,8,5,8,7,8,0,0,0,0,8.5,6.0,1.3,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Southampton|Arsenal
2024/25,25/05/2025,Tottenham,Brighton,1,4,A,1,0,H,4,23,2,8,2,11,13,8,3,1,0,0,4.2,4.33,1.7,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Tottenham|Brighton
2024/25,25/05/2025,Wolves,Brentford,1,1,D,0,1,A,18,13,6,7,8,3,7,9,2,1,0,0,2.7,3.7,2.45,Football-Data.co.uk,2025-05-25,2024/25|2025-05-25|Wolves|Brentford
2025/26,15/08/2025,Liverpool,Bournemouth,4,2,H,1,0,H,19,10,10,3,6,7,7,10,1,2,0,0,1.3,6.0,8.5,Football-Data.co.uk,2025-08-15,2025/26|2025-08-15|Liverpool|Bournemouth
2025/26,16/08/2025,Aston Villa,Newcastle,0,0,D,0,0,D,3,16,3,3,3,6,13,11,1,1,1,0,2.25,3.5,2.9,Football-Data.co.uk,2025-08-16,2025/26|2025-08-16|Aston Villa|Newcastle
2025/26,16/08/2025,Brighton,Fulham,1,1,D,0,0,D,10,7,4,2,4,3,16,15,3,3,0,0,1.91,3.6,4.0,Football-Data.co.uk,2025-08-16,2025/26|2025-08-16|Brighton|Fulham
2025/26,16/08/2025,Sunderland,West Ham,3,0,H,0,0,D,10,12,5,4,5,7,8,10,0,1,0,0,3.25,3.4,2.25,Football-Data.co.uk,2025-08-16,2025/26|2025-08-16|Sunderland|West Ham
2025/26,16/08/2025,Tottenham,Burnley,3,0,H,1,0,H,16,14,6,4,6,5,14,8,0,0,0,0,1.38,4.75,8.5,Football-Data.co.uk,2025-08-16,2025/26|2025-08-16|Tottenham|Burnley
2025/26,16/08/2025,Wolves,Man City,0,4,A,0,2,A,9,15,3,4,4,6,13,7,1,2,0,0,6.25,4.75,1.45,Football-Data.co.uk,2025-08-16,2025/26|2025-08-16|Wolves|Man City
2025/26,17/08/2025,Chelsea,Crystal Palace,0,0,D,0,0,D,19,12,3,4,11,2,10,12,2,3,0,0,1.62,4.33,4.5,Football-Data.co.uk,2025-08-17,2025/26|2025-08-17|Chelsea|Crystal Palace
2025/26,17/08/2025,Man United,Arsenal,0,1,A,0,1,A,22,9,7,3,3,4,10,19,1,4,0,0,3.6,3.6,1.95,Football-Data.co.uk,2025-08-17,2025/26|2025-08-17|Man United|Arsenal
2025/26,17/08/2025,Nott'm Forest,Brentford,3,1,H,3,0,H,11,10,5,3,5,5,7,15,1,2,0,0,2.2,3.3,3.5,Football-Data.co.uk,2025-08-17,2025/26|2025-08-17|Nott'm Forest|Brentford
2025/26,18/08/2025,Leeds,Everton,1,0,H,0,0,D,21,7,3,1,7,2,6,8,0,2,0,0,2.38,3.3,3.0,Football-Data.co.uk,2025-08-18,2025/26|2025-08-18|Leeds|Everton
2025/26,22/08/2025,West Ham,Chelsea,1,5,A,1,3,A,12,12,4,7,7,5,7,10,0,1,0,0,4.75,3.8,1.73,Football-Data.co.uk,2025-08-22,2025/26|2025-08-22|West Ham|Chelsea
2025/26,23/08/2025,Arsenal,Leeds,5,0,H,2,0,H,18,3,5,1,2,2,8,11,0,2,0,0,1.27,6.25,9.5,Football-Data.co.uk,2025-08-23,2025/26|2025-08-23|Arsenal|Leeds
2025/26,23/08/2025,Bournemouth,Wolves,1,0,H,1,0,H,14,6,4,1,8,3,13,16,2,4,0,1,1.8,3.8,4.2,Football-Data.co.uk,2025-08-23,2025/26|2025-08-23|Bournemouth|Wolves
2025/26,23/08/2025,Brentford,Aston Villa,1,0,H,1,0,H,9,17,2,2,2,9,11,9,1,2,0,0,3.1,3.6,2.2,Football-Data.co.uk,2025-08-23,2025/26|2025-08-23|Brentford|Aston Villa
2025/26,23/08/2025,Burnley,Sunderland,2,0,H,0,0,D,7,9,2,1,4,3,9,5,0,1,0,0,2.2,3.2,3.5,Football-Data.co.uk,2025-08-23,2025/26|2025-08-23|Burnley|Sunderland
2025/26,23/08/2025,Man City,Tottenham,0,2,A,0,2,A,10,12,4,5,7,2,7,12,1,4,0,0,1.48,4.5,6.25,Football-Data.co.uk,2025-08-23,2025/26|2025-08-23|Man City|Tottenham
2025/26,24/08/2025,Crystal Palace,Nott'm Forest,1,1,D,1,0,H,8,9,4,1,1,3,11,11,3,3,0,0,2.35,3.3,3.1,Football-Data.co.uk,2025-08-24,2025/26|2025-08-24|Crystal Palace|Nott'm Forest
2025/26,24/08/2025,Everton,Brighton,2,0,H,1,0,H,11,13,3,4,2,2,7,15,4,3,0,0,3.1,3.3,2.3,Football-Data.co.uk,2025-08-24,2025/26|2025-08-24|Everton|Brighton
2025/26,24/08/2025,Fulham,Man United,1,1,D,0,0,D,13,10,4,3,9,6,12,10,1,1,0,0,3.25,3.5,2.15,Football-Data.co.uk,2025-08-24,2025/26|2025-08-24|Fulham|Man United
2025/26,25/08/2025,Newcastle,Liverpool,2,3,A,0,1,A,10,5,3,4,7,1,17,15,2,3,1,0,3.25,3.8,2.05,Football-Data.co.uk,2025-08-25,2025/26|2025-08-25|Newcastle|Liverpool
2025/26,30/08/2025,Chelsea,Fulham,2,0,H,1,0,H,13,11,6,3,6,4,11,17,2,2,0,0,1.55,4.33,5.25,Football-Data.co.uk,2025-08-30,2025/26|2025-08-30|Chelsea|Fulham
2025/26,30/08/2025,Leeds,Newcastle,0,0,D,0,0,D,10,8,1,2,5,5,10,15,1,1,0,0,3.5,3.4,2.1,Football-Data.co.uk,2025-08-30,2025/26|2025-08-30|Leeds|Newcastle
2025/26,30/08/2025,Man United,Burnley,3,2,H,1,0,H,26,6,6,3,7,1,9,9,1,5,0,0,1.33,5.25,8.0,Football-Data.co.uk,2025-08-30,2025/26|2025-08-30|Man United|Burnley
2025/26,30/08/2025,Sunderland,Brentford,2,1,H,0,0,D,12,7,3,4,3,4,11,12,3,2,0,0,3.0,3.3,2.4,Football-Data.co.uk,2025-08-30,2025/26|2025-08-30|Sunderland|Brentford
2025/26,30/08/2025,Tottenham,Bournemouth,0,1,A,0,1,A,5,20,1,6,0,8,17,13,2,4,0,0,1.73,4.2,4.2,Football-Data.co.uk,2025-08-30,2025/26|2025-08-30|Tottenham|Bournemouth
2025/26,30/08/2025,Wolves,Everton,2,3,A,1,2,A,12,10,4,4,2,2,15,10,0,1,0,0,2.7,3.2,2.75,Football-Data.co.uk,2025-08-30,2025/26|2025-08-30|Wolves|Everton
2025/26,31/08/2025,Aston Villa,Crystal Palace,0,3,A,0,1,A,13,6,4,4,10,1,7,14,2,3,0,0,1.85,3.7,4.0,Football-Data.co.uk,2025-08-31,2025/26|2025-08-31|Aston Villa|Crystal Palace
2025/26,31/08/2025,Brighton,Man City,2,1,H,0,1,A,12,12,7,3,3,2,16,14,2,2,0,0,3.8,3.9,1.9,Football-Data.co.uk,2025-08-31,2025/26|2025-08-31|Brighton|Man City
2025/26,31/08/2025,Liverpool,Arsenal,1,0,H,0,0,D,9,11,3,1,3,8,7,10,2,2,0,0,2.2,3.5,3.2,Football-Data.co.uk,2025-08-31,2025/26|2025-08-31|Liverpool|Arsenal
2025/26,31/08/2025,Nott'm Forest,West Ham,0,3,A,0,0,D,11,12,3,8,9,7,14,6,0,0,0,0,1.67,3.75,5.25,Football-Data.co.uk,2025-08-31,2025/26|2025-08-31|Nott'm Forest|West Ham
2025/26,13/09/2025,Arsenal,Nott'm Forest,3,0,H,1,0,H,16,5,5,1,8,4,8,11,1,1,0,0,1.38,5.0,8.0,Football-Data.co.uk,2025-09-13,2025/26|2025-09-13|Arsenal|Nott'm Forest
2025/26,13/09/2025,Bournemouth,Brighton,2,1,H,1,0,H,13,6,5,2,4,4,16,10,4,4,0,0,2.35,3.5,2.9,Football-Data.co.uk,2025-09-13,2025/26|2025-09-13|Bournemouth|Brighton
2025/26,13/09/2025,Brentford,Chelsea,2,2,D,1,0,H,7,16,4,6,5,6,13,9,3,2,0,0,4.5,3.9,1.73,Football-Data.co.uk,2025-09-13,2025/26|2025-09-13|Brentford|Chelsea
2025/26,13/09/2025,Crystal Palace,Sunderland,0,0,D,0,0,D,14,6,6,0,5,3,10,8,1,1,0,0,1.65,3.75,5.75,Football-Data.co.uk,2025-09-13,2025/26|2025-09-13|Crystal Palace|Sunderland
2025/26,13/09/2025,Everton,Aston Villa,0,0,D,0,0,D,20,7,2,1,10,3,17,15,3,3,0,0,2.45,3.3,2.9,Football-Data.co.uk,2025-09-13,2025/26|2025-09-13|Everton|Aston Villa
2025/26,13/09/2025,Fulham,Leeds,1,0,H,0,0,D,5,10,3,3,3,3,20,15,1,2,0,0,1.91,3.5,4.0,Football-Data.co.uk,2025-09-13,2025/26|2025-09-13|Fulham|Leeds
2025/26,13/09/2025,Newcastle,Wolves,1,0,H,1,0,H,16,8,4,3,10,4,10,17,1,4,0,0,1.42,4.75,7.0,Football-Data.co.uk,2025-09-13,2025/26|2025-09-13|Newcastle|Wolves
2025/26,13/09/2025,West Ham,Tottenham,0,3,A,0,0,D,7,14,4,5,2,13,8,7,0,1,1,0,3.4,3.6,2.1,Football-Data.co.uk,2025-09-13,2025/26|2025-09-13|West Ham|Tottenham
2025/26,14/09/2025,Burnley,Liverpool,0,1,A,0,0,D,3,27,0,4,1,13,9,9,0,2,0,0,8.0,5.5,1.33,Football-Data.co.uk,2025-09-14,2025/26|2025-09-14|Burnley|Liverpool
2025/26,14/09/2025,Man City,Man United,3,0,H,1,0,H,13,12,6,2,2,4,8,8,0,0,0,0,1.75,4.0,4.2,Football-Data.co.uk,2025-09-14,2025/26|2025-09-14|Man City|Man United
2025/26,20/09/2025,Brighton,Tottenham,2,2,D,2,1,H,12,11,4,3,2,10,10,13,1,2,0,0,2.25,3.7,3.0,Football-Data.co.uk,2025-09-20,2025/26|2025-09-20|Brighton|Tottenham
2025/26,20/09/2025,Burnley,Nott'm Forest,1,1,D,1,1,D,12,17,5,8,4,5,12,11,1,1,0,0,3.4,3.3,2.2,Football-Data.co.uk,2025-09-20,2025/26|2025-09-20|Burnley|Nott'm Forest
2025/26,20/09/2025,Fulham,Brentford,3,1,H,2,1,H,14,8,3,3,2,10,11,13,4,1,0,0,2.0,3.4,3.8,Football-Data.co.uk,2025-09-20,2025/26|2025-09-20|Fulham|Brentford
2025/26,20/09/2025,Liverpool,Everton,2,1,H,2,0,H,11,9,3,2,5,4,11,10,2,3,0,0,1.45,4.75,6.5,Football-Data.co.uk,2025-09-20,2025/26|2025-09-20|Liverpool|Everton
2025/26,20/09/2025,Man United,Chelsea,2,1,H,2,0,H,11,5,4,1,5,5,13,14,0,5,1,1,2.6,3.8,2.45,Football-Data.co.uk,2025-09-20,2025/26|2025-09-20|Man United|Chelsea
2025/26,20/09/2025,West Ham,Crystal Palace,1,2,A,0,1,A,8,18,3,3,8,8,15,5,3,3,0,0,2.88,3.5,2.38,Football-Data.co.uk,2025-09-20,2025/26|2025-09-20|West Ham|Crystal Palace
2025/26,20/09/2025,Wolves,Leeds,1,3,A,1,3,A,16,6,6,4,4,0,11,9,1,1,0,0,2.7,3.2,2.75,Football-Data.co.uk,2025-09-20,2025/26|2025-09-20|Wolves|Leeds
2025/26,21/09/2025,Arsenal,Man City,1,1,D,0,1,A,12,5,3,3,11,2,11,10,1,2,0,0,1.85,3.9,3.8,Football-Data.co.uk,2025-09-21,2025/26|2025-09-21|Arsenal|Man City
2025/26,21/09/2025,Bournemouth,Newcastle,0,0,D,0,0,D,11,4,2,1,5,2,7,10,2,1,0,0,2.5,3.5,2.7,Football-Data.co.uk,2025-09-21,2025/26|2025-09-21|Bournemouth|Newcastle
2025/26,21/09/2025,Sunderland,Aston Villa,1,1,D,0,0,D,14,12,4,2,6,5,14,8,2,1,1,0,3.4,3.5,2.1,Football-Data.co.uk,2025-09-21,2025/26|2025-09-21|Sunderland|Aston Villa
2025/26,27/09/2025,Brentford,Man United,3,1,H,2,1,H,10,14,8,6,4,2,14,10,2,2,0,0,3.4,3.8,2.0,Football-Data.co.uk,2025-09-27,2025/26|2025-09-27|Brentford|Man United
2025/26,27/09/2025,Chelsea,Brighton,1,3,A,1,0,H,13,12,3,3,5,7,9,16,3,5,1,0,1.85,3.8,3.8,Football-Data.co.uk,2025-09-27,2025/26|2025-09-27|Chelsea|Brighton
